Shape,Result,Number,Time
<http://SGKG4.org/shapes/Constraint1>,valid,13292,346.11832189559937
<http://SGKG4.org/shapes/Constraint5>,valid,166206,1550.6071999073029
<http://SGKG4.org/shapes/Constraint3>,valid,95725,951.5324516296387
<http://SGKG4.org/shapes/Constraint2>,valid,53734,666.9015853404999
<http://SGKG4.org/shapes/Constraint4>,valid,129803,1230.7428753376007
<http://SGKG4.org/shapes/Constraint3>,valid,86788,951.5004494190216
<http://SGKG4.org/shapes/Constraint2>,valid,38745,666.8363966941833
<http://SGKG4.org/shapes/Constraint3>,violated,70944,951.4404854774475
<http://SGKG4.org/shapes/Constraint2>,valid,59507,666.9255881309509
<http://SGKG4.org/shapes/Constraint5>,valid,159413,1550.5781691074371
<http://SGKG4.org/shapes/Constraint2>,valid,48999,666.8795883655548
<http://SGKG4.org/shapes/Constraint4>,valid,121350,1230.7069108486176
<http://SGKG4.org/shapes/Constraint4>,valid,129030,1230.7398755550385
<http://SGKG4.org/shapes/Constraint1>,valid,22819,346.18541860580444
<http://SGKG4.org/shapes/Constraint3>,valid,95770,951.5324516296387
<http://SGKG4.org/shapes/Constraint5>,valid,139728,1550.4862020015717
<http://SGKG4.org/shapes/Constraint5>,valid,167289,1550.6122024059296
<http://SGKG4.org/shapes/Constraint1>,valid,19839,346.16837906837463
<http://SGKG4.org/shapes/Constraint2>,valid,47410,666.8725860118866
<http://SGKG4.org/shapes/Constraint5>,violated,136333,1550.4661719799042
<http://SGKG4.org/shapes/Constraint1>,valid,6993,346.0793511867523
<http://SGKG4.org/shapes/Constraint4>,valid,112425,1230.6658759117126
<http://SGKG4.org/shapes/Constraint3>,valid,89945,951.512449502945
<http://SGKG4.org/shapes/Constraint3>,valid,100600,951.5524852275848
<http://SGKG4.org/shapes/Constraint2>,valid,50204,666.8845524787903
<http://SGKG4.org/shapes/Constraint5>,violated,137216,1550.47216629982
<http://SGKG4.org/shapes/Constraint2>,valid,34103,666.8173987865448
<http://SGKG4.org/shapes/Constraint4>,valid,105249,1230.6339111328125
<http://SGKG4.org/shapes/Constraint1>,valid,24060,346.1934196949005
<http://SGKG4.org/shapes/Constraint2>,valid,52336,666.8925523757935
<http://SGKG4.org/shapes/Constraint2>,valid,60651,666.9301810264587
<http://SGKG4.org/shapes/Constraint3>,violated,70200,951.4364857673645
<http://SGKG4.org/shapes/Constraint4>,valid,110176,1230.6558747291565
<http://SGKG4.org/shapes/Constraint4>,valid,122199,1230.710927248001
<http://SGKG4.org/shapes/Constraint4>,valid,124226,1230.7188754081726
<http://SGKG4.org/shapes/Constraint4>,valid,120781,1230.7019114494324
<http://SGKG4.org/shapes/Constraint1>,valid,27171,346.2124056816101
<http://SGKG4.org/shapes/Constraint3>,violated,70600,951.4374873638153
<http://SGKG4.org/shapes/Constraint5>,violated,136228,1550.465171098709
<http://SGKG4.org/shapes/Constraint1>,valid,19139,346.1593556404114
<http://SGKG4.org/shapes/Constraint3>,violated,70880,951.4404854774475
<http://SGKG4.org/shapes/Constraint4>,valid,129114,1230.7398755550385
<http://SGKG4.org/shapes/Constraint1>,valid,5038,346.0674846172333
<http://SGKG4.org/shapes/Constraint3>,valid,97222,951.5394518375397
<http://SGKG4.org/shapes/Constraint3>,valid,88825,951.5084509849548
<http://SGKG4.org/shapes/Constraint3>,valid,80694,951.4794497489929
<http://SGKG4.org/shapes/Constraint4>,valid,105295,1230.6339111328125
<http://SGKG4.org/shapes/Constraint4>,valid,132941,1230.7558739185333
<http://SGKG4.org/shapes/Constraint4>,valid,134818,1230.7638745307922
<http://SGKG4.org/shapes/Constraint5>,valid,151327,1550.5361685752869
<http://SGKG4.org/shapes/Constraint3>,valid,89618,951.5114493370056
<http://SGKG4.org/shapes/Constraint5>,valid,167126,1550.6111721992493
<http://SGKG4.org/shapes/Constraint2>,valid,63613,666.9421803951263
<http://SGKG4.org/shapes/Constraint1>,valid,4333,346.06144309043884
<http://SGKG4.org/shapes/Constraint4>,valid,109997,1230.6558747291565
<http://SGKG4.org/shapes/Constraint3>,violated,71227,951.4414880275726
<http://SGKG4.org/shapes/Constraint2>,valid,55184,666.9075865745544
<http://SGKG4.org/shapes/Constraint2>,valid,48365,666.8765859603882
<http://SGKG4.org/shapes/Constraint2>,valid,47200,666.8715856075287
<http://SGKG4.org/shapes/Constraint3>,valid,98533,951.5444824695587
<http://SGKG4.org/shapes/Constraint3>,valid,92224,951.5205101966858
<http://SGKG4.org/shapes/Constraint3>,valid,97937,951.5424892902374
<http://SGKG4.org/shapes/Constraint4>,valid,112894,1230.6678738594055
<http://SGKG4.org/shapes/Constraint3>,valid,94087,951.5264520645142
<http://SGKG4.org/shapes/Constraint1>,valid,16122,346.13832092285156
<http://SGKG4.org/shapes/Constraint5>,valid,153379,1550.5452048778534
<http://SGKG4.org/shapes/Constraint2>,valid,43615,666.8565859794617
<http://SGKG4.org/shapes/Constraint2>,valid,35033,666.820396900177
<http://SGKG4.org/shapes/Constraint1>,valid,24534,346.19640612602234
<http://SGKG4.org/shapes/Constraint5>,violated,135552,1550.4621698856354
<http://SGKG4.org/shapes/Constraint3>,valid,82934,951.4874498844147
<http://SGKG4.org/shapes/Constraint4>,valid,107967,1230.6468765735626
<http://SGKG4.org/shapes/Constraint4>,valid,132626,1230.7548747062683
<http://SGKG4.org/shapes/Constraint1>,valid,2327,346.0484857559204
<http://SGKG4.org/shapes/Constraint5>,valid,152929,1550.5432047843933
<http://SGKG4.org/shapes/Constraint4>,valid,114764,1230.6758742332458
<http://SGKG4.org/shapes/Constraint1>,valid,8252,346.08732628822327
<http://SGKG4.org/shapes/Constraint4>,valid,123911,1230.7178757190704
<http://SGKG4.org/shapes/Constraint2>,valid,44698,666.8615851402283
<http://SGKG4.org/shapes/Constraint2>,valid,57550,666.9175853729248
<http://SGKG4.org/shapes/Constraint5>,valid,165596,1550.6052105426788
<http://SGKG4.org/shapes/Constraint3>,valid,76886,951.4644498825073
<http://SGKG4.org/shapes/Constraint4>,valid,121157,1230.7058761119843
<http://SGKG4.org/shapes/Constraint2>,valid,45750,666.8655831813812
<http://SGKG4.org/shapes/Constraint3>,valid,80561,951.4794497489929
<http://SGKG4.org/shapes/Constraint2>,valid,45898,666.8665850162506
<http://SGKG4.org/shapes/Constraint4>,valid,110812,1230.6588742733002
<http://SGKG4.org/shapes/Constraint1>,valid,33246,346.23937344551086
<http://SGKG4.org/shapes/Constraint5>,valid,142720,1550.5001723766327
<http://SGKG4.org/shapes/Constraint3>,valid,99342,951.5474855899811
<http://SGKG4.org/shapes/Constraint5>,valid,167186,1550.6111721992493
<http://SGKG4.org/shapes/Constraint4>,valid,133436,1230.7578754425049
<http://SGKG4.org/shapes/Constraint1>,valid,334,346.0344409942627
<http://SGKG4.org/shapes/Constraint1>,valid,8540,346.08932161331177
<http://SGKG4.org/shapes/Constraint2>,valid,43213,666.8545854091644
<http://SGKG4.org/shapes/Constraint2>,valid,35738,666.8233995437622
<http://SGKG4.org/shapes/Constraint2>,valid,48524,666.8775854110718
<http://SGKG4.org/shapes/Constraint3>,violated,75067,951.4564497470856
<http://SGKG4.org/shapes/Constraint3>,violated,72735,951.4484505653381
<http://SGKG4.org/shapes/Constraint1>,valid,27415,346.21340560913086
<http://SGKG4.org/shapes/Constraint5>,valid,158039,1550.5711686611176
<http://SGKG4.org/shapes/Constraint5>,valid,164281,1550.599170923233
<http://SGKG4.org/shapes/Constraint1>,valid,29545,346.22441029548645
<http://SGKG4.org/shapes/Constraint2>,valid,52724,666.8945515155792
<http://SGKG4.org/shapes/Constraint5>,valid,154273,1550.5491678714752
<http://SGKG4.org/shapes/Constraint1>,valid,16121,346.13832092285156
<http://SGKG4.org/shapes/Constraint1>,valid,30817,346.2294101715088
<http://SGKG4.org/shapes/Constraint2>,valid,48188,666.8755855560303
<http://SGKG4.org/shapes/Constraint1>,valid,520,346.03544068336487
<http://SGKG4.org/shapes/Constraint2>,valid,61304,666.9321782588959
<http://SGKG4.org/shapes/Constraint1>,valid,2363,346.0484857559204
<http://SGKG4.org/shapes/Constraint2>,valid,55449,666.9085907936096
<http://SGKG4.org/shapes/Constraint4>,valid,130716,1230.7468748092651
<http://SGKG4.org/shapes/Constraint4>,valid,106798,1230.6409113407135
<http://SGKG4.org/shapes/Constraint2>,valid,67073,666.9561789035797
<http://SGKG4.org/shapes/Constraint4>,valid,106718,1230.6409113407135
<http://SGKG4.org/shapes/Constraint3>,violated,75998,951.4594497680664
<http://SGKG4.org/shapes/Constraint3>,valid,96656,951.5374526977539
<http://SGKG4.org/shapes/Constraint3>,valid,98933,951.5454852581024
<http://SGKG4.org/shapes/Constraint1>,valid,8318,346.08836126327515
<http://SGKG4.org/shapes/Constraint3>,valid,85606,951.4964497089386
<http://SGKG4.org/shapes/Constraint5>,valid,144484,1550.5071697235107
<http://SGKG4.org/shapes/Constraint1>,valid,21854,346.1804151535034
<http://SGKG4.org/shapes/Constraint1>,valid,28980,346.22141456604004
<http://SGKG4.org/shapes/Constraint4>,valid,125448,1230.7238750457764
<http://SGKG4.org/shapes/Constraint1>,valid,3731,346.05744767189026
<http://SGKG4.org/shapes/Constraint3>,valid,77911,951.4674499034882
<http://SGKG4.org/shapes/Constraint4>,valid,128877,1230.7388756275177
<http://SGKG4.org/shapes/Constraint2>,valid,34980,666.820396900177
<http://SGKG4.org/shapes/Constraint3>,violated,70550,951.4374873638153
<http://SGKG4.org/shapes/Constraint5>,valid,148228,1550.5232038497925
<http://SGKG4.org/shapes/Constraint2>,valid,40875,666.8454012870789
<http://SGKG4.org/shapes/Constraint4>,valid,107322,1230.6439139842987
<http://SGKG4.org/shapes/Constraint4>,valid,130577,1230.7468748092651
<http://SGKG4.org/shapes/Constraint5>,valid,166662,1550.6092064380646
<http://SGKG4.org/shapes/Constraint1>,valid,22568,346.1844062805176
<http://SGKG4.org/shapes/Constraint2>,valid,37080,666.8294010162354
<http://SGKG4.org/shapes/Constraint1>,valid,15001,346.12932324409485
<http://SGKG4.org/shapes/Constraint5>,valid,153325,1550.5452048778534
<http://SGKG4.org/shapes/Constraint4>,valid,124554,1230.7208755016327
<http://SGKG4.org/shapes/Constraint2>,valid,45320,666.8635883331299
<http://SGKG4.org/shapes/Constraint1>,valid,24302,346.1944215297699
<http://SGKG4.org/shapes/Constraint1>,valid,32297,346.2354061603546
<http://SGKG4.org/shapes/Constraint4>,valid,121657,1230.7079133987427
<http://SGKG4.org/shapes/Constraint1>,valid,26534,346.20840549468994
<http://SGKG4.org/shapes/Constraint3>,violated,70085,951.4364857673645
<http://SGKG4.org/shapes/Constraint5>,valid,162346,1550.591199874878
<http://SGKG4.org/shapes/Constraint4>,valid,130528,1230.7458753585815
<http://SGKG4.org/shapes/Constraint3>,violated,73107,951.4494500160217
<http://SGKG4.org/shapes/Constraint3>,valid,96193,951.5354528427124
<http://SGKG4.org/shapes/Constraint4>,valid,107608,1230.6449208259583
<http://SGKG4.org/shapes/Constraint5>,valid,152449,1550.541204214096
<http://SGKG4.org/shapes/Constraint3>,valid,93568,951.5244517326355
<http://SGKG4.org/shapes/Constraint1>,valid,3825,346.05744767189026
<http://SGKG4.org/shapes/Constraint1>,valid,27035,346.21140575408936
<http://SGKG4.org/shapes/Constraint2>,valid,41077,666.8463985919952
<http://SGKG4.org/shapes/Constraint5>,valid,159557,1550.5792021751404
<http://SGKG4.org/shapes/Constraint5>,valid,161918,1550.5892043113708
<http://SGKG4.org/shapes/Constraint1>,valid,13873,346.12232732772827
<http://SGKG4.org/shapes/Constraint5>,valid,149482,1550.5282037258148
<http://SGKG4.org/shapes/Constraint2>,valid,53536,666.9005851745605
<http://SGKG4.org/shapes/Constraint3>,valid,86058,951.4984493255615
<http://SGKG4.org/shapes/Constraint1>,valid,15876,346.1353633403778
<http://SGKG4.org/shapes/Constraint1>,valid,16647,346.14131784439087
<http://SGKG4.org/shapes/Constraint2>,valid,35273,666.8224067687988
<http://SGKG4.org/shapes/Constraint1>,valid,11811,346.10935974121094
<http://SGKG4.org/shapes/Constraint3>,valid,81273,951.4824512004852
<http://SGKG4.org/shapes/Constraint2>,valid,51863,666.8905518054962
<http://SGKG4.org/shapes/Constraint2>,valid,53580,666.9005851745605
<http://SGKG4.org/shapes/Constraint3>,valid,86891,951.5014493465424
<http://SGKG4.org/shapes/Constraint4>,valid,134821,1230.7638745307922
<http://SGKG4.org/shapes/Constraint2>,valid,43348,666.855589389801
<http://SGKG4.org/shapes/Constraint3>,valid,85786,951.4974493980408
<http://SGKG4.org/shapes/Constraint1>,valid,32030,346.23440885543823
<http://SGKG4.org/shapes/Constraint4>,valid,119640,1230.6969261169434
<http://SGKG4.org/shapes/Constraint1>,valid,22633,346.1844062805176
<http://SGKG4.org/shapes/Constraint5>,valid,167037,1550.6111721992493
<http://SGKG4.org/shapes/Constraint4>,valid,101957,1230.6198797225952
<http://SGKG4.org/shapes/Constraint1>,valid,16901,346.1433174610138
<http://SGKG4.org/shapes/Constraint5>,valid,166970,1550.6111721992493
<http://SGKG4.org/shapes/Constraint1>,valid,14087,346.1233220100403
<http://SGKG4.org/shapes/Constraint3>,valid,85594,951.4964497089386
<http://SGKG4.org/shapes/Constraint5>,valid,160437,1550.5831701755524
<http://SGKG4.org/shapes/Constraint3>,valid,77649,951.4664494991302
<http://SGKG4.org/shapes/Constraint4>,valid,116648,1230.6838750839233
<http://SGKG4.org/shapes/Constraint1>,valid,1270,346.0404484272003
<http://SGKG4.org/shapes/Constraint5>,valid,140833,1550.4911668300629
<http://SGKG4.org/shapes/Constraint5>,valid,162240,1550.591199874878
<http://SGKG4.org/shapes/Constraint3>,valid,98151,951.5424892902374
<http://SGKG4.org/shapes/Constraint4>,valid,102961,1230.623878955841
<http://SGKG4.org/shapes/Constraint1>,valid,13935,346.12232732772827
<http://SGKG4.org/shapes/Constraint2>,valid,36780,666.8284001350403
<http://SGKG4.org/shapes/Constraint1>,valid,18239,346.1523234844208
<http://SGKG4.org/shapes/Constraint1>,valid,14166,346.1243577003479
<http://SGKG4.org/shapes/Constraint2>,valid,66108,666.9521791934967
<http://SGKG4.org/shapes/Constraint1>,valid,33557,346.24041175842285
<http://SGKG4.org/shapes/Constraint5>,valid,144777,1550.509169101715
<http://SGKG4.org/shapes/Constraint5>,valid,167051,1550.6111721992493
<http://SGKG4.org/shapes/Constraint4>,valid,123875,1230.7178757190704
<http://SGKG4.org/shapes/Constraint1>,valid,19806,346.16837906837463
<http://SGKG4.org/shapes/Constraint5>,valid,142533,1550.4981679916382
<http://SGKG4.org/shapes/Constraint5>,valid,149647,1550.5292053222656
<http://SGKG4.org/shapes/Constraint5>,valid,164736,1550.6012029647827
<http://SGKG4.org/shapes/Constraint2>,valid,40488,666.8434023857117
<http://SGKG4.org/shapes/Constraint4>,valid,122107,1230.7099108695984
<http://SGKG4.org/shapes/Constraint2>,valid,62588,666.9381940364838
<http://SGKG4.org/shapes/Constraint5>,valid,161525,1550.5872030258179
<http://SGKG4.org/shapes/Constraint1>,valid,20544,346.17240715026855
<http://SGKG4.org/shapes/Constraint3>,valid,96832,951.5374526977539
<http://SGKG4.org/shapes/Constraint5>,valid,161187,1550.5862047672272
<http://SGKG4.org/shapes/Constraint3>,violated,70785,951.4404854774475
<http://SGKG4.org/shapes/Constraint4>,valid,107443,1230.6439139842987
<http://SGKG4.org/shapes/Constraint5>,valid,157287,1550.5681703090668
<http://SGKG4.org/shapes/Constraint2>,valid,59521,666.9255881309509
<http://SGKG4.org/shapes/Constraint1>,valid,31331,346.23140954971313
<http://SGKG4.org/shapes/Constraint5>,valid,164883,1550.6022050380707
<http://SGKG4.org/shapes/Constraint3>,valid,80867,951.4804491996765
<http://SGKG4.org/shapes/Constraint1>,valid,13380,346.11832189559937
<http://SGKG4.org/shapes/Constraint2>,valid,57865,666.9185857772827
<http://SGKG4.org/shapes/Constraint1>,valid,7964,346.0853590965271
<http://SGKG4.org/shapes/Constraint5>,violated,137140,1550.47216629982
<http://SGKG4.org/shapes/Constraint1>,valid,31911,346.23440885543823
<http://SGKG4.org/shapes/Constraint4>,valid,112748,1230.6668746471405
<http://SGKG4.org/shapes/Constraint1>,valid,28837,346.2203755378723
<http://SGKG4.org/shapes/Constraint2>,valid,47860,666.8745872974396
<http://SGKG4.org/shapes/Constraint2>,valid,61526,666.9331798553467
<http://SGKG4.org/shapes/Constraint5>,valid,163013,1550.5942029953003
<http://SGKG4.org/shapes/Constraint3>,violated,75301,951.4574508666992
<http://SGKG4.org/shapes/Constraint4>,valid,121952,1230.7099108695984
<http://SGKG4.org/shapes/Constraint5>,valid,142969,1550.5011699199677
<http://SGKG4.org/shapes/Constraint5>,valid,157977,1550.5711686611176
<http://SGKG4.org/shapes/Constraint1>,valid,12871,346.1153256893158
<http://SGKG4.org/shapes/Constraint5>,valid,168833,1550.618204832077
<http://SGKG4.org/shapes/Constraint1>,valid,19529,346.1623635292053
<http://SGKG4.org/shapes/Constraint2>,valid,41796,666.849363565445
<http://SGKG4.org/shapes/Constraint2>,valid,48920,666.878585100174
<http://SGKG4.org/shapes/Constraint1>,valid,23442,346.1893799304962
<http://SGKG4.org/shapes/Constraint1>,valid,1789,346.0444734096527
<http://SGKG4.org/shapes/Constraint2>,valid,53515,666.9005851745605
<http://SGKG4.org/shapes/Constraint3>,violated,73049,951.4494500160217
<http://SGKG4.org/shapes/Constraint3>,valid,95012,951.5294516086578
<http://SGKG4.org/shapes/Constraint3>,valid,83749,951.4904496669769
<http://SGKG4.org/shapes/Constraint4>,valid,133209,1230.7568736076355
<http://SGKG4.org/shapes/Constraint5>,valid,141549,1550.4941666126251
<http://SGKG4.org/shapes/Constraint3>,valid,83812,951.4904496669769
<http://SGKG4.org/shapes/Constraint1>,valid,27428,346.21340560913086
<http://SGKG4.org/shapes/Constraint3>,violated,69257,951.4334905147552
<http://SGKG4.org/shapes/Constraint5>,violated,137545,1550.4741668701172
<http://SGKG4.org/shapes/Constraint2>,valid,58088,666.9195849895477
<http://SGKG4.org/shapes/Constraint4>,valid,124017,1230.7178757190704
<http://SGKG4.org/shapes/Constraint3>,violated,68646,951.4294855594635
<http://SGKG4.org/shapes/Constraint1>,valid,21454,346.1774182319641
<http://SGKG4.org/shapes/Constraint2>,valid,52322,666.8925523757935
<http://SGKG4.org/shapes/Constraint5>,valid,149510,1550.5282037258148
<http://SGKG4.org/shapes/Constraint2>,valid,61561,666.9331798553467
<http://SGKG4.org/shapes/Constraint5>,valid,149239,1550.5271997451782
<http://SGKG4.org/shapes/Constraint2>,valid,40797,666.8454012870789
<http://SGKG4.org/shapes/Constraint1>,valid,6505,346.0763647556305
<http://SGKG4.org/shapes/Constraint5>,valid,151335,1550.5361685752869
<http://SGKG4.org/shapes/Constraint4>,valid,102694,1230.6228775978088
<http://SGKG4.org/shapes/Constraint5>,valid,143434,1550.5031695365906
